"","PLT_CN","STATE","PLOT","LAT","LON","spcd","FORTYPE","FORGRP","HT_MAX","BOLE_BIOMASS","TOP_BIOMASS","TOTAL_BIOMASS","common_name","scientific_name","FORGRP_NAME"
"1190",3563259010690,"AZ",18137,34.16,-110.39,122,221,220,22.5552,3302.01941652828,565.8111393151,3867.83055584337,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1191",3563278010690,"AZ",18141,34.16,-110.39,122,221,220,27.7368,6207.34501581602,1026.71300796632,7234.05802378235,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1192",3563314010690,"AZ",18237,34.16,-110.39,202,201,200,23.4696,810.64629896165,134.291568818875,944.937867780525,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"1193",3563314010690,"AZ",18237,34.16,-110.39,748,201,200,11.5824,315.07048105575,72.0894382043,387.15991926005,"Fremont cottonwood","Populus fremontii","Douglas-fir group"
"1194",3563381010690,"AZ",18239,34.16,-110.39,122,221,220,23.4696,2278.63982711003,381.83666411335,2660.47649122337,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1195",3563401010690,"AZ",18240,34.16,-110.39,122,221,220,21.6408,2166.65717696735,372.54492521495,2539.2021021823,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1196",3563401010690,"AZ",18240,34.16,-110.39,202,221,220,15.24,223.9488540533,42.502911652075,266.451765705375,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1197",3563435010690,"AZ",18241,34.16,-110.39,122,221,220,21.6408,2696.05824435388,477.937834807875,3173.99607916175,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1198",3563435010690,"AZ",18241,34.16,-110.39,202,221,220,12.8016,99.408122051125,19.84648183975,119.254603890875,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1199",3563474010690,"AZ",18333,34.16,-110.39,122,221,220,31.3944,3074.31004515525,516.71240257905,3591.0224477343,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1200",3563474010690,"AZ",18333,34.16,-110.39,202,221,220,12.4968,49.63966567115,9.85082896605,59.4904946372,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1201",3563524010690,"AZ",18335,34.16,-110.39,122,221,220,36.2712,6130.89979647188,978.641814951175,7109.54161142305,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1202",3563524010690,"AZ",18335,34.16,-110.39,202,221,220,18.5928,737.345881527575,131.458336868825,868.8042183964,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1203",3563561010690,"AZ",18337,34.16,-110.39,122,221,220,28.956,4062.92297813405,665.6397880339,4728.56276616795,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1204",3563561010690,"AZ",18337,34.16,-110.39,202,221,220,18.288,415.07446434005,72.648509777925,487.722974117975,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1205",3563593010690,"AZ",18338,34.16,-110.39,122,221,220,14.9352,474.501764893825,87.059083200025,561.56084809385,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1206",3563704010690,"AZ",18435,34.16,-110.39,122,201,200,18.8976,1120.08958677832,208.28574532725,1328.37533210557,"ponderosa pine","Pinus ponderosa","Douglas-fir group"
"1207",3563704010690,"AZ",18435,34.16,-110.39,202,201,200,15.24,360.779893487425,70.968175171075,431.7480686585,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"1208",3563768010690,"AZ",18436,34.16,-110.39,202,201,200,16.4592,170.500678507125,30.28645310365,200.787131610775,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"1209",3563849010690,"AZ",18437,34.16,-110.39,122,221,220,21.6408,829.43384319285,139.9510414171,969.38488460995,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1210",3563849010690,"AZ",18437,34.16,-110.39,749,221,220,18.288,5063.93984919695,1150.9251784829,6214.86502767985,"narrowleaf cottonwood","Populus angustifolia","Ponderosa pine group"
"1211",3563888010690,"AZ",18438,34.16,-110.39,122,221,220,11.8872,171.939975442325,34.7163448455,206.656320287825,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1212",3563899010690,"AZ",18440,34.16,-110.39,122,201,200,15.5448,532.6690417448,97.77880125075,630.44784299555,"ponderosa pine","Pinus ponderosa","Douglas-fir group"
"1213",3563899010690,"AZ",18440,34.16,-110.39,202,201,200,27.7368,3362.65537895445,555.9878193706,3918.64319832505,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"1214",3563929010690,"AZ",18441,34.16,-110.39,122,201,200,26.5176,4302.95003370027,710.23540901845,5013.18544271872,"ponderosa pine","Pinus ponderosa","Douglas-fir group"
"1215",3563929010690,"AZ",18441,34.16,-110.39,202,201,200,17.3736,364.864403147725,68.6223106576,433.486713805325,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"1216",3563957010690,"AZ",18442,34.16,-110.39,122,221,220,17.0688,1666.56976071715,319.988151586125,1986.55791230328,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1217",3564010010690,"AZ",18534,34.16,-110.39,118,221,220,13.4112,1786.31003339643,300.767930112825,2087.07796350925,"Chihuahua pine","Pinus leiophylla var. chihuahuana","Ponderosa pine group"
"1218",3564055010690,"AZ",18537,34.16,-110.39,122,221,220,33.528,4532.4495190917,746.6688501091,5279.1183692008,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1219",3564072010690,"AZ",18540,34.16,-110.39,122,221,220,23.7744,2422.0709884066,411.850881246025,2833.92186965262,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1220",3564072010690,"AZ",18540,34.16,-110.39,202,221,220,15.24,1146.12804920535,222.12240768215,1368.2504568875,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1221",3564134010690,"AZ",18541,34.16,-110.39,118,221,220,15.24,2046.0775742596,328.129909593025,2374.20748385263,"Chihuahua pine","Pinus leiophylla var. chihuahuana","Ponderosa pine group"
"1222",3564134010690,"AZ",18541,34.16,-110.39,122,221,220,24.0792,2944.60724856573,498.0947063526,3442.70195491833,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1223",3564134010690,"AZ",18541,34.16,-110.39,202,221,220,13.1064,149.1765604975,29.739330911875,178.915891409375,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1224",3564159010690,"AZ",18542,34.16,-110.39,122,221,220,23.7744,3703.72178001505,633.954164985475,4337.67594500052,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1225",3564178010690,"AZ",18636,34.16,-110.39,122,221,220,18.288,1866.55863024345,341.423605307525,2207.98223555098,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1226",3564236010690,"AZ",18637,34.16,-110.39,202,221,220,24.6888,1256.04208100503,208.4328512855,1464.47493229052,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1227",3564296010690,"AZ",18639,34.16,-110.39,122,221,220,32.3088,3470.03474298112,558.518500840575,4028.5532438217,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1228",3564349010690,"AZ",18640,34.16,-110.39,122,221,220,26.2128,3462.23344764513,575.97532431565,4038.20877196078,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1229",3564349010690,"AZ",18640,34.16,-110.39,202,221,220,20.1168,2019.2930230739,356.084342361975,2375.37736543587,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1230",3564435010690,"AZ",18641,34.16,-110.39,122,221,220,29.5656,5238.91440496248,885.642141006125,6124.5565459686,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1231",3564435010690,"AZ",18641,34.16,-110.39,202,221,220,15.24,218.815601475625,41.28543709655,260.101038572175,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1232",3564498010690,"AZ",18642,34.16,-110.39,118,221,220,7.62,52.60719674735,10.49124903055,63.0984457779,"Chihuahua pine","Pinus leiophylla var. chihuahuana","Ponderosa pine group"
"1233",3564498010690,"AZ",18642,34.16,-110.39,122,221,220,14.9352,685.115919177075,134.987083144275,820.10300232135,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1234",3564498010690,"AZ",18642,34.16,-110.39,202,221,220,10.668,30.339439606125,6.480003170075,36.8194427762,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1235",3564544010690,"AZ",18733,34.16,-110.39,122,221,220,19.5072,673.8503191551,122.84048269295,796.69080184805,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1236",3564544010690,"AZ",18733,34.16,-110.39,202,221,220,16.764,675.5079397367,129.243388195775,804.751327932475,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1237",3564594010690,"AZ",18735,34.16,-110.39,122,221,220,11.8872,590.47503221315,123.324114336475,713.799146549625,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1238",3564674010690,"AZ",18736,34.16,-110.39,118,221,220,13.1064,453.4041527356,75.755891550325,529.160044285925,"Chihuahua pine","Pinus leiophylla var. chihuahuana","Ponderosa pine group"
"1239",3564674010690,"AZ",18736,34.16,-110.39,122,221,220,21.0312,1452.39195072478,274.3850170306,1726.77696775538,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1240",3564674010690,"AZ",18736,34.16,-110.39,202,221,220,14.0208,146.71113547495,27.9278540529,174.63898952785,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1241",3564741010690,"AZ",18738,34.16,-110.39,122,221,220,27.432,4812.11885686298,831.552605562725,5643.6714624257,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1242",3564741010690,"AZ",18738,34.16,-110.39,202,221,220,12.4968,51.700318693625,10.21273349745,61.913052191075,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1243",3564776010690,"AZ",18739,34.16,-110.39,122,221,220,35.052,6728.61777091225,1088.442281108,7817.06005202025,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1244",3564803010690,"AZ",18741,34.16,-110.39,118,221,220,8.2296,272.045961680875,53.2947182914,325.340679972275,"Chihuahua pine","Pinus leiophylla var. chihuahuana","Ponderosa pine group"
"1245",3564803010690,"AZ",18741,34.16,-110.39,122,221,220,16.1544,955.046866610475,183.65029623965,1138.69716285013,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1246",3564803010690,"AZ",18741,34.16,-110.39,202,221,220,10.9728,64.9473752792,13.774275283475,78.721650562675,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1247",3564866010690,"AZ",18742,34.16,-110.39,15,221,220,11.5824,55.6982174723,10.3892528014,66.0874702737,"white fir","Abies concolor","Ponderosa pine group"
"1248",3564866010690,"AZ",18742,34.16,-110.39,122,221,220,20.4216,3461.01870179893,616.3498466172,4077.36854841613,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1249",3564866010690,"AZ",18742,34.16,-110.39,202,221,220,14.3256,321.149133620375,63.06557685165,384.214710472025,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1250",3564952010690,"AZ",18743,34.16,-110.39,122,221,220,28.6512,3924.8786628485,654.226539562275,4579.10520241077,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1251",3564952010690,"AZ",18743,34.16,-110.39,202,221,220,15.24,340.136600503525,63.484287742325,403.62088824585,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1252",3564986010690,"AZ",18835,34.16,-110.39,122,221,220,24.6888,1511.72526520392,253.810522380125,1765.53578758405,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1253",3564986010690,"AZ",18835,34.16,-110.39,202,221,220,13.4112,175.615495344,36.097927532925,211.713422876925,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1254",3565009010690,"AZ",18838,34.16,-110.39,122,221,220,30.7848,6239.0399407986,1027.3971495872,7266.4370903858,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1255",3565009010690,"AZ",18838,34.16,-110.39,202,221,220,17.9832,692.39788155535,113.130648250525,805.528529805875,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1256",3565028010690,"AZ",18839,34.16,-110.39,202,221,220,17.3736,1122.33848767915,208.79344554325,1331.1319332224,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1257",3565081010690,"AZ",18840,34.16,-110.39,122,221,220,29.8704,7860.31717971435,1284.88607805775,9145.2032577721,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1258",3565081010690,"AZ",18840,34.16,-110.39,202,221,220,15.8496,142.755435577925,25.684251410025,168.43968698795,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1259",3565105010690,"AZ",18841,34.16,-110.39,118,221,220,10.9728,211.8987279636,36.51154640205,248.41027436565,"Chihuahua pine","Pinus leiophylla var. chihuahuana","Ponderosa pine group"
"1260",3565105010690,"AZ",18841,34.16,-110.39,122,221,220,28.6512,3440.86856600228,572.6266807016,4013.49524670388,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1261",3565105010690,"AZ",18841,34.16,-110.39,202,221,220,11.8872,42.4089804991,8.628958436825,51.037938935925,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1262",3565123010690,"AZ",18842,34.16,-110.39,122,221,220,23.4696,2156.96802332828,384.47862413175,2541.44664746003,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1263",3565123010690,"AZ",18842,34.16,-110.39,202,221,220,12.8016,55.968814760575,10.958814410175,66.92762917075,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1264",3565173010690,"AZ",18933,34.16,-110.39,122,201,200,20.7264,1566.90356295353,281.272822418725,1848.17638537225,"ponderosa pine","Pinus ponderosa","Douglas-fir group"
"1265",3565173010690,"AZ",18933,34.16,-110.39,202,201,200,17.3736,489.58915966545,89.987950555475,579.577110220925,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"1266",3565173010690,"AZ",18933,34.16,-110.39,749,201,200,10.9728,725.798637119725,189.066748382575,914.8653855023,"narrowleaf cottonwood","Populus angustifolia","Douglas-fir group"
"1267",3565224010690,"AZ",18935,34.16,-110.39,122,221,220,27.432,2230.52310684915,365.12664001585,2595.649746865,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1268",3565224010690,"AZ",18935,34.16,-110.39,202,221,220,11.2776,84.836359190525,18.186070902075,103.0224300926,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1269",3565255010690,"AZ",18936,34.16,-110.39,122,221,220,16.4592,1102.43580137658,205.511766552025,1307.9475679286,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1270",3565255010690,"AZ",18936,34.16,-110.39,202,221,220,23.4696,1078.12643557523,185.0151250217,1263.14156059693,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1271",3565319010690,"AZ",18937,34.16,-110.39,122,221,220,32.004,3736.86167399425,616.99447547345,4353.8561494677,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1272",3565319010690,"AZ",18937,34.16,-110.39,202,221,220,16.4592,170.500678507125,30.28645310365,200.787131610775,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1273",3565384010690,"AZ",18939,34.16,-110.39,122,221,220,16.4592,1635.82741868875,306.030052979675,1941.85747166843,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1274",3565384010690,"AZ",18939,34.16,-110.39,202,221,220,20.4216,447.511355034575,75.1322769503,522.643631984875,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1275",3565448010690,"AZ",18940,34.16,-110.39,122,221,220,32.6136,6151.72351940538,1030.06604755408,7181.78956695945,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1276",3565448010690,"AZ",18940,34.16,-110.39,202,221,220,15.24,366.133949592125,71.730627779325,437.86457737145,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1277",3565502010690,"AZ",18941,34.16,-110.39,122,221,220,24.384,4738.92537188145,833.077332564075,5572.00270444553,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1278",3565571010690,"AZ",19037,34.16,-110.39,122,221,220,26.2128,1862.33853079823,329.151209619,2191.48974041723,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1279",3565622010690,"AZ",19038,34.16,-110.39,122,221,220,27.7368,2742.17131241903,445.291270626825,3187.46258304585,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1280",3565622010690,"AZ",19038,34.16,-110.39,202,221,220,14.0208,151.7891923548,28.804249470025,180.593441824825,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1281",3565633010690,"AZ",19039,34.16,-110.39,122,221,220,22.2504,2964.2155996583,509.19816589485,3473.41376555315,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1282",3565633010690,"AZ",19039,34.16,-110.39,202,221,220,14.0208,251.67568029615,51.565734871575,303.241415167725,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1283",3565670010690,"AZ",19040,34.16,-110.39,122,221,220,17.3736,363.290939346675,66.75540832655,430.046347673225,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1284",3565670010690,"AZ",19040,34.16,-110.39,202,221,220,16.1544,151.64202138725,27.1622664272,178.80428781445,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"1285",3565692010690,"AZ",19134,34.16,-110.39,122,221,220,15.24,2022.25714564525,390.520711206825,2412.77785685208,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1286",3565772010690,"AZ",19136,34.16,-110.39,118,221,220,15.24,1635.80364489983,264.0119560283,1899.81560092813,"Chihuahua pine","Pinus leiophylla var. chihuahuana","Ponderosa pine group"
"1287",3565772010690,"AZ",19136,34.16,-110.39,122,221,220,20.1168,1361.34751442012,241.625384303675,1602.9728987238,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1288",3565805010690,"AZ",19139,34.16,-110.39,122,201,200,19.812,1261.32012890868,217.504335873375,1478.82446478205,"ponderosa pine","Pinus ponderosa","Douglas-fir group"
"1289",3565805010690,"AZ",19139,34.16,-110.39,202,201,200,11.2776,65.11296405395,13.745489613775,78.858453667725,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"1290",3565825010690,"AZ",19234,34.16,-110.39,118,221,220,13.4112,416.361250017875,67.370283659125,483.731533677,"Chihuahua pine","Pinus leiophylla var. chihuahuana","Ponderosa pine group"
"1291",3565825010690,"AZ",19234,34.16,-110.39,122,221,220,26.5176,3729.53717928145,633.303853419725,4362.84103270118,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1292",3565887010690,"AZ",19235,34.16,-110.39,122,221,220,16.1544,2547.88108247335,497.8581823439,3045.73926481725,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"1293",3566006010690,"AZ",19237,34.16,-110.39,122,221,220,28.3464,5568.1623467386,948.14983214345,6516.31217888205,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
